pessoa_idade,pessoa_salario_anual,pessoa_status_propriedade,pessoa_tempo_trabalho,emprestimo_motivo,emprestimo_pontuacao,emprestimo_valor_total,emprestimo_taxa_juros,emprestimo_inadimplente,emprestimo_renda_percentual,historico_inadimplencia,historico_tempo_credito
23,52250.0,Hipotecada,2,Empreendimento,C,4750.0,13.35,0,0.09,S,4.0
24,70399.0,Alugada,0,Pagamento de débitos,A,1000.0,8.59,0,0.01,N,2.0
23,34560.0,Alugada,5,Pagamento de débitos,D,9600.0,16.02,1,0.28,S,3.0
24,59000.0,Alugada,5,Médico,A,3500.0,8.9,0,0.06,N,3.0
23,14400.0,Alugada,0,Empreendimento,B,4000.0,10.74,1,0.28,N,3.0
31,40860.0,Alugada,0,Empreendimento,A,4000.0,11.01363026788837,0,0.1,N,7.0
32,39000.0,Hipotecada,4,Empreendimento,A,16700.0,7.51,0,0.43,N,8.0
28,95000.0,Hipotecada,12,Melhora do lar,A,3500.0,6.03,0,0.04,N,7.0
27,65000.0,Alugada,4,Pessoal,A,28000.0,7.9,1,0.43,N,10.0
26,48000.0,Alugada,5,Pagamento de débitos,F,25000.0,18.43,1,0.52,N,3.0
30,85000.0,Alugada,5,Empreendimento,D,5000.0,15.05,0,0.06,N,9.0
27,73000.0,Hipotecada,11,Pagamento de débitos,A,13000.0,6.03,0,0.18,N,9.0
50,66028.68784029038,Hipotecada,5,Empreendimento,A,9590.576529119111,19.29,1,0.33,N,3.0
30,90000.0,Hipotecada,3,Educativo,B,13000.0,11.89,0,0.14,N,10.0
28,72000.0,Alugada,6,Médico,A,15000.0,6.54,0,0.21,N,6.0
22,39868.0,Hipotecada,2,Pagamento de débitos,D,2400.0,16.02,1,0.06,S,4.0
24,50000.0,Alugada,1,Pessoal,B,10000.0,11.71,0,0.2,N,2.0
28,68004.0,Alugada,1,Pessoal,C,15000.0,13.16,0,0.22,S,7.0
26,42000.0,Hipotecada,0,Empreendimento,B,4500.0,11.48,0,0.11,N,3.0
24,80000.0,Hipotecada,6,Pessoal,A,16000.0,7.88,0,0.2,N,2.0
39,97000.0,Alugada,15,Pagamento de débitos,B,3000.0,9.25,0,0.03,N,13.0
22,24000.0,Alugada,1,Melhora do lar,A,9250.0,8.94,1,0.39,N,2.0
22,44000.0,Alugada,5,Educativo,D,10000.0,15.95,0,0.23,N,4.0
26,46800.0,Alugada,6,Pagamento de débitos,B,7500.0,9.99,0,0.16,N,3.0
25,83195.0,Alugada,9,Pessoal,B,13000.0,11.71,0,0.16,N,3.0
25,23920.0,Hipotecada,0,Médico,D,6000.0,14.59,1,0.25,S,2.0
24,56533.0,Hipotecada,4,Melhora do lar,B,20000.0,11.11,0,0.35,N,2.0
23,52000.0,Alugada,1,Pessoal,A,5000.0,7.49,0,0.1,N,3.0
21,50500.0,Alugada,0,Médico,B,5000.0,10.37,0,0.1,N,3.0
31,40000.0,Alugada,4,Educativo,A,7200.0,9.63,0,0.18,N,8.0
42,32400.0,Alugada,1,Pagamento de débitos,D,8875.0,16.29,1,0.27,N,16.0
27,66028.68784029038,Hipotecada,6,Médico,A,10000.0,7.51,0,0.11,N,10.0
23,96000.0,Própria,8,Médico,C,8000.0,13.49,0,0.08,N,3.0
33,51200.0,Alugada,1,Empreendimento,E,13075.0,16.7,1,0.26,S,8.0
26,54600.0,Alugada,4,Melhora do lar,C,8000.0,13.8,0,0.15,S,4.0
22,33685.0,Hipotecada,6,Educativo,C,5000.0,13.85,0,0.15,N,3.0
36,62000.0,Alugada,13,Educativo,A,3000.0,8.9,0,0.05,N,12.0
24,40000.0,Hipotecada,8,Pagamento de débitos,B,15000.0,9.88,0,0.38,N,2.0
25,60000.0,Própria,9,Médico,A,16000.0,7.88,0,0.27,N,4.0
22,90000.0,Hipotecada,6,Educativo,A,10000.0,7.88,0,0.11,N,3.0
31,91000.0,Alugada,12,Educativo,A,4000.0,7.66,0,0.04,N,6.0
23,70000.0,Própria,7,Educativo,C,16000.0,14.35,0,0.23,N,3.0
22,38000.0,Alugada,0,Educativo,C,3000.0,10.28,0,0.08,N,3.0
24,50000.0,Alugada,5,Médico,C,6000.0,14.79,0,0.12,N,4.0
38,30120.0,Alugada,1,Melhora do lar,D,14400.0,12.8,1,0.48,S,17.0
23,120000.0,Hipotecada,7,Pagamento de débitos,A,4900.0,7.14,0,0.04,N,4.0
22,76500.0,Hipotecada,2,Pagamento de débitos,C,15000.0,11.01363026788837,0,0.2,S,4.0
22,55000.0,Hipotecada,1,Educativo,B,12000.0,9.63,0,0.22,N,4.0
30,46800.0,Alugada,7,Educativo,C,11200.0,13.98,1,0.24,S,7.0
25,62000.0,Hipotecada,5,Pagamento de débitos,A,10000.0,7.88,0,0.16,N,3.0
23,40000.0,Própria,6,Educativo,A,3000.0,7.66,0,0.07,N,3.0
24,13288.0,Alugada,5,Empreendimento,D,2400.0,17.27,1,0.18,N,2.0
24,31944.0,Alugada,8,Médico,C,7200.0,13.79,0,0.23,N,2.0
24,79632.0,Alugada,0,Educativo,C,25000.0,13.35,1,0.31,N,4.0
27,48000.0,Própria,3,Empreendimento,B,24000.0,9.91,0,0.5,N,9.0
24,50000.0,Hipotecada,3,Melhora do lar,B,12000.0,11.01363026788837,0,0.24,N,3.0
22,105000.0,Hipotecada,6,Médico,B,12800.0,11.83,0,0.12,N,2.0
27,32000.0,Outros,10,Educativo,C,15000.0,11.01363026788837,1,0.47,N,7.0
36,126252.0,Alugada,18,Médico,A,8000.0,7.14,0,0.06,N,11.0
36,60000.0,Alugada,1,Pessoal,C,7200.0,11.01363026788837,0,0.12,S,12.0
23,14400.0,Alugada,0,Educativo,B,1100.0,11.99,0,0.08,N,4.0
21,29760.0,Alugada,1,Pagamento de débitos,B,8500.0,10.62,0,0.29,N,2.0
26,103200.0,Hipotecada,8,Pessoal,A,9000.0,6.76,0,0.09,N,2.0
29,42000.0,Alugada,3,Médico,D,5000.0,15.99,0,0.12,S,6.0
23,42000.0,Alugada,2,Educativo,D,9590.576529119111,10.37,0,0.19,N,2.0
26,58000.0,Hipotecada,0,Empreendimento,B,11600.0,11.99,0,0.2,N,3.0
33,44000.0,Alugada,5,Educativo,D,8500.0,11.01363026788837,0,0.3,N,2.0
24,38000.0,Hipotecada,3,Melhora do lar,B,16000.0,10.99,0,0.42,N,3.0
26,38400.0,Hipotecada,4,Educativo,C,10000.0,13.98,0,0.26,N,4.0
38,54000.0,Alugada,2,Médico,D,14000.0,11.01363026788837,1,0.26,N,17.0
30,110000.0,Hipotecada,0,Pessoal,B,12000.0,10.74,0,0.11,N,8.0
21,62000.0,Hipotecada,2,Pagamento de débitos,A,6000.0,7.51,0,0.1,N,2.0
26,59000.0,Alugada,3,Educativo,A,9600.0,7.49,1,0.16,N,3.0
33,114400.0,Hipotecada,3,Pessoal,C,20000.0,13.48,0,0.17,N,5.0
25,18000.0,Alugada,1,Pessoal,B,5500.0,11.71,1,0.31,N,2.0
23,80000.0,Alugada,5,Empreendimento,A,18000.0,8.49,0,0.23,N,3.0
27,74000.0,Hipotecada,2,Médico,A,4000.0,6.76,0,0.06,N,2.0
29,25368.0,Alugada,0,Melhora do lar,C,10000.0,11.34,1,0.39,N,5.0
25,49500.0,Hipotecada,2,Pagamento de débitos,A,2400.0,7.51,0,0.05,N,2.0
25,40000.0,Alugada,2,Pagamento de débitos,A,7000.0,8.94,0,0.17,N,3.0
25,35000.0,Alugada,1,Empreendimento,A,15000.0,7.49,1,0.43,N,3.0
26,36636.0,Hipotecada,4,Médico,A,5000.0,6.03,0,0.14,N,2.0
25,82729.0,Própria,8,Empreendimento,A,4800.0,6.17,0,0.06,N,3.0
24,135000.0,Alugada,3,Educativo,E,16000.0,16.69,0,0.12,N,2.0
25,42264.0,Alugada,3,Pagamento de débitos,B,3000.0,10.71,0,0.07,N,2.0
26,36000.0,Alugada,0,Educativo,C,16000.0,13.57,0,0.17,S,10.0
29,96000.0,Hipotecada,5,Melhora do lar,B,12000.0,9.88,0,0.13,N,5.0
28,115000.0,Hipotecada,3,Pessoal,C,4500.0,12.68,0,0.04,N,7.0
27,45000.0,Alugada,4,Pessoal,B,6500.0,10.99,0,0.14,N,8.0
27,80000.0,Hipotecada,11,Pessoal,A,16000.0,6.91,0,0.2,N,5.0
24,134300.0,Hipotecada,2,Médico,E,12000.0,16.45,1,0.08,N,2.0
21,59800.0,Alugada,5,Pessoal,B,5000.0,11.36,0,0.08,N,3.0
24,56000.0,Hipotecada,8,Pagamento de débitos,E,20000.0,16.7,1,0.36,S,4.0
37,44000.0,Alugada,12,Empreendimento,C,3500.0,13.61,0,0.08,N,15.0
28,32568.0,Alugada,3,Educativo,D,15000.0,11.01363026788837,1,0.46,N,10.0
35,72000.0,Hipotecada,2,Educativo,E,20000.0,16.7,1,0.28,S,9.0
26,107000.0,Alugada,2,Médico,A,9800.0,8.9,0,0.09,N,3.0
23,32000.0,Alugada,5,Médico,A,14125.0,7.9,1,0.44,N,2.0
35,75000.0,Própria,2,Médico,B,25000.0,10.99,0,0.33,N,7.0
24,55000.0,Hipotecada,5,Pessoal,B,3100.0,11.71,0,0.06,N,2.0
22,40000.0,Alugada,1,Educativo,B,16000.0,8.88,1,0.4,N,3.0
22,42500.0,Alugada,0,Pagamento de débitos,C,5000.0,12.98,0,0.12,S,4.0
25,62366.0,Alugada,8,Educativo,A,10000.0,8.94,0,0.16,N,2.0
23,52000.0,Alugada,7,Empreendimento,B,7500.0,10.38,0,0.14,N,2.0
24,79000.0,Hipotecada,4,Melhora do lar,D,5000.0,15.33,1,0.06,N,2.0
23,57000.0,Hipotecada,5,Empreendimento,B,18000.0,11.11,0,0.32,N,2.0
26,94500.0,Alugada,6,Melhora do lar,B,14400.0,10.37,0,0.15,N,3.0
33,85000.0,Hipotecada,0,Pagamento de débitos,C,5000.0,13.61,0,0.06,S,7.0
23,85000.0,Hipotecada,3,Educativo,B,15000.0,10.0,0,0.18,N,2.0
22,64000.0,Própria,6,Educativo,D,15000.0,17.49,0,0.23,S,4.0
31,40000.0,Alugada,1,Pagamento de débitos,A,8000.0,7.9,0,0.2,N,9.0
22,45000.0,Própria,4,Pessoal,A,7000.0,6.62,0,0.16,N,3.0
22,127500.0,Hipotecada,2,Médico,A,15000.0,7.49,0,0.12,N,4.0
29,42000.0,Alugada,6,Pagamento de débitos,D,3500.0,12.67,1,0.08,N,5.0
25,57500.0,Alugada,4,Empreendimento,C,6000.0,11.28,1,0.1,N,2.0
41,21000.0,Alugada,0,Médico,B,3000.0,11.01363026788837,0,0.14,N,15.0
23,60000.0,Alugada,4,Médico,C,2000.0,13.06,0,0.03,S,3.0
25,45996.0,Hipotecada,9,Melhora do lar,C,11000.0,12.68,1,0.24,N,2.0
38,40320.0,Hipotecada,4,Educativo,D,15000.0,16.07,0,0.37,N,14.0
23,22884.0,Hipotecada,4,Educativo,E,6000.0,16.0,0,0.26,N,2.0
27,44966.0,Alugada,3,Educativo,A,21000.0,11.99,0,0.3,N,4.0
35,32000.0,Alugada,4,Médico,A,14500.0,6.17,1,0.45,N,9.0
35,65000.0,Hipotecada,4,Empreendimento,A,6500.0,5.42,0,0.1,N,5.0
27,46000.0,Alugada,5,Educativo,D,13000.0,14.59,0,0.28,S,10.0
22,24000.0,Alugada,0,Pagamento de débitos,A,2450.0,7.9,0,0.1,N,2.0
22,19800.0,Própria,1,Educativo,A,2100.0,8.38,0,0.11,N,4.0
32,37000.0,Hipotecada,3,Pessoal,B,3000.0,11.49,0,0.08,N,7.0
25,43000.0,Alugada,4,Educativo,A,10000.0,7.66,0,0.23,N,3.0
25,60000.0,Hipotecada,2,Pessoal,B,6900.0,9.99,0,0.12,N,3.0
28,36000.0,Hipotecada,4,Empreendimento,D,6000.0,15.21,0,0.17,N,7.0
32,76254.0,Alugada,3,Melhora do lar,B,14000.0,10.38,0,0.18,N,5.0
29,42000.0,Hipotecada,0,Empreendimento,A,7500.0,11.01363026788837,0,0.18,N,9.0
25,59000.0,Hipotecada,5,Melhora do lar,A,6000.0,6.99,0,0.1,N,3.0
40,19200.0,Alugada,2,Empreendimento,B,1800.0,11.99,0,0.09,N,13.0
24,25632.0,Hipotecada,4,Educativo,B,1500.0,9.91,0,0.06,N,3.0
25,49963.0,Hipotecada,9,Médico,B,2100.0,11.49,1,0.04,N,3.0
51,60000.0,Hipotecada,8,Pessoal,C,8000.0,13.48,0,0.13,S,23.0
22,20400.0,Própria,0,Pagamento de débitos,D,3800.0,11.01363026788837,0,0.19,S,3.0
21,65500.0,Alugada,6,Educativo,C,8000.0,12.84,0,0.12,S,2.0
21,29000.0,Alugada,6,Médico,C,11000.0,13.49,1,0.38,S,2.0
37,40800.0,Própria,4,Pessoal,B,2875.0,11.99,0,0.07,N,14.0
22,32213.0,Hipotecada,3,Médico,C,8000.0,13.47,1,0.25,S,4.0
23,75000.0,Alugada,6,Educativo,A,15000.0,6.54,0,0.2,N,3.0
25,93000.0,Alugada,3,Educativo,B,12000.0,11.01363026788837,0,0.13,N,3.0
24,86000.0,Hipotecada,8,Melhora do lar,B,16000.0,11.12,0,0.19,N,3.0
24,72000.0,Hipotecada,8,Médico,C,6000.0,13.49,0,0.08,N,2.0
21,55000.0,Hipotecada,5,Educativo,A,10500.0,7.51,0,0.19,N,3.0
27,50000.0,Alugada,1,Pagamento de débitos,A,5000.0,11.01363026788837,0,0.06,N,2.0
26,90000.0,Alugada,8,Pessoal,D,15000.0,11.01363026788837,0,0.17,S,3.0
35,54996.0,Alugada,12,Melhora do lar,A,20000.0,6.62,1,0.36,N,9.0
25,96000.0,Hipotecada,0,Médico,B,5000.0,11.83,0,0.05,N,4.0
25,90000.0,Hipotecada,6,Pagamento de débitos,A,15000.0,8.49,0,0.17,N,2.0
22,60350.0,Hipotecada,6,Médico,D,35000.0,16.89,1,0.49,N,3.0
28,34000.0,Alugada,2,Educativo,C,7000.0,13.49,1,0.21,S,5.0
27,42000.0,Alugada,1,Pessoal,B,5000.0,10.99,0,0.12,N,10.0
25,110000.0,Hipotecada,9,Pessoal,A,20000.0,7.88,0,0.18,N,2.0
23,39600.0,Hipotecada,7,Médico,A,6000.0,7.88,0,0.15,N,2.0
30,30000.0,Alugada,14,Médico,C,12800.0,14.79,1,0.43,S,9.0
36,60000.0,Hipotecada,12,Educativo,A,15000.0,7.88,0,0.25,N,17.0
25,25000.0,Alugada,1,Educativo,C,5200.0,12.53,0,0.21,S,3.0
24,89000.0,Própria,7,Melhora do lar,D,15000.0,17.58,0,0.17,N,4.0
25,44000.0,Alugada,6,Educativo,B,17500.0,12.53,1,0.4,N,4.0
25,54000.0,Alugada,2,Pessoal,B,14000.0,10.99,0,0.26,N,4.0
23,20400.0,Alugada,3,Pessoal,C,3125.0,12.61,0,0.15,N,3.0
30,79200.0,Hipotecada,10,Educativo,A,9000.0,8.49,1,0.11,N,8.0
29,46000.0,Hipotecada,3,Melhora do lar,C,7500.0,14.35,0,0.16,S,5.0
25,75996.0,Hipotecada,9,Pagamento de débitos,B,10000.0,11.99,0,0.13,N,3.0
24,16800.0,Alugada,4,Empreendimento,B,1000.0,11.49,0,0.06,N,3.0
34,60000.0,Alugada,1,Educativo,B,10000.0,9.62,0,0.17,N,9.0
26,32500.0,Hipotecada,8,Pagamento de débitos,C,3000.0,13.22,0,0.09,S,3.0
24,97000.0,Hipotecada,6,Pessoal,B,8000.0,11.11,0,0.08,N,4.0
24,13200.0,Alugada,6,Empreendimento,D,4000.0,15.65,1,0.3,S,3.0
26,50000.0,Alugada,0,Médico,C,13000.0,12.09,0,0.26,N,3.0
34,120000.0,Alugada,0,Pagamento de débitos,A,2200.0,7.51,0,0.02,N,5.0
25,60000.0,Hipotecada,7,Educativo,D,12000.0,16.77,0,0.2,N,4.0
23,75000.0,Hipotecada,1,Educativo,E,12500.0,15.33,0,0.1702273126206802,S,3.0
23,40000.0,Própria,4,Empreendimento,A,2000.0,11.01363026788837,0,0.05,N,4.0
51,38000.0,Alugada,7,Pessoal,B,13000.0,12.42,1,0.34,N,18.0
24,54000.0,Própria,8,Educativo,C,1200.0,13.11,0,0.02,S,3.0
23,40000.0,Hipotecada,4,Educativo,A,4000.0,6.39,0,0.1,N,3.0
27,39000.0,Alugada,4,Pagamento de débitos,B,7200.0,10.65,1,0.18,N,5.0
22,38000.0,Alugada,5,Pessoal,C,10000.0,13.49,0,0.26,N,2.0
25,86000.0,Hipotecada,10,Empreendimento,A,13000.0,8.49,0,0.15,N,4.0
35,40000.0,Própria,5,Empreendimento,A,8000.0,7.66,0,0.2,N,6.0
26,42000.0,Alugada,10,Pagamento de débitos,A,7000.0,11.01363026788837,0,0.17,N,2.0
29,60000.0,Hipotecada,13,Pagamento de débitos,G,25000.0,20.16,1,0.42,S,9.0
24,72000.0,Hipotecada,1,Pessoal,A,12000.0,5.42,0,0.17,N,2.0
31,20000.0,Própria,1,Melhora do lar,A,5000.0,8.59,0,0.25,N,8.0
32,18000.0,Própria,0,Empreendimento,A,4750.0,7.88,1,0.26,N,6.0
31,69000.0,Alugada,1,Pagamento de débitos,D,22000.0,13.67,1,0.32,S,7.0
35,50000.0,Hipotecada,7,Melhora do lar,A,12000.0,6.62,0,0.24,N,6.0
32,66028.68784029038,Hipotecada,6,Melhora do lar,B,5750.0,12.99,0,0.1702273126206802,S,15.0
22,35000.0,Hipotecada,6,Pagamento de débitos,A,8000.0,5.79,0,0.23,N,3.0
27,120000.0,Alugada,2,Pagamento de débitos,B,11050.0,12.69,0,0.09,N,7.0
22,111460.0,Alugada,3,Pagamento de débitos,B,5000.0,11.71,0,0.04,N,4.0
23,50000.0,Alugada,5,Pessoal,B,6000.0,11.48,0,0.12,N,3.0
27,102000.0,Hipotecada,1,Melhora do lar,C,15000.0,12.84,0,0.15,N,7.0
26,38000.0,Hipotecada,5,Melhora do lar,B,5000.0,11.01363026788837,0,0.13,N,2.0
39,72000.0,Hipotecada,9,Pagamento de débitos,B,15000.0,11.86,0,0.21,N,15.0
26,85000.0,Hipotecada,3,Pagamento de débitos,B,4000.0,9.25,0,0.05,N,2.0
29,90000.0,Hipotecada,14,Educativo,B,10000.0,10.65,0,0.11,N,6.0
32,16800.0,Alugada,0,Pessoal,C,5000.0,14.35,1,0.3,S,7.0
48,72000.0,Hipotecada,5,Melhora do lar,D,7000.0,14.96,0,0.1,S,17.0
22,30000.0,Alugada,2,Educativo,A,2500.0,8.49,1,0.08,N,2.0
26,31200.0,Alugada,8,Educativo,A,5000.0,8.63,0,0.16,N,2.0
26,70000.0,Hipotecada,10,Educativo,B,5000.0,9.88,0,0.07,N,4.0
30,40000.0,Alugada,9,Médico,D,9000.0,16.77,0,0.23,S,9.0
24,100000.0,Própria,2,Melhora do lar,B,24000.0,10.99,0,0.24,N,4.0
32,39270.0,Alugada,5,Educativo,C,6800.0,12.99,0,0.17,S,7.0
23,90000.0,Hipotecada,5,Pessoal,A,15000.0,6.03,0,0.17,N,3.0
33,21600.0,Alugada,3,Pessoal,B,10000.0,12.53,1,0.46,N,7.0
24,135000.0,Hipotecada,0,Empreendimento,C,12500.0,11.01363026788837,0,0.09,N,4.0
25,34000.0,Hipotecada,1,Melhora do lar,A,2500.0,6.03,0,0.07,N,2.0
29,29780.0,Alugada,2,Pessoal,D,1500.0,12.86,1,0.05,S,10.0
27,102000.0,Hipotecada,1,Empreendimento,C,15000.0,12.84,0,0.15,N,8.0
30,80256.0,Própria,11,Empreendimento,A,24000.0,7.49,0,0.3,N,7.0
22,42000.0,Própria,6,Pessoal,A,10000.0,6.03,0,0.24,N,2.0
29,56000.0,Alugada,0,Pessoal,D,8000.0,11.01363026788837,1,0.14,S,5.0
26,57600.0,Alugada,10,Empreendimento,B,14000.0,10.37,0,0.24,N,2.0
50,29000.0,Alugada,1,Pessoal,B,1500.0,10.39,1,0.05,N,15.0
28,34000.0,Alugada,4,Pessoal,B,3000.0,10.65,1,0.09,N,10.0
36,52000.0,Hipotecada,11,Pessoal,B,1500.0,11.36,1,0.03,N,17.0
40,70000.0,Hipotecada,16,Melhora do lar,A,12000.0,5.79,0,0.17,N,14.0
23,110000.0,Hipotecada,7,Empreendimento,A,5000.0,6.91,0,0.05,N,2.0
28,54400.0,Hipotecada,12,Médico,C,18000.0,12.99,1,0.28,S,8.0
24,52800.0,Alugada,8,Pagamento de débitos,A,9000.0,7.49,0,0.17,N,4.0
28,124886.0,Hipotecada,12,Melhora do lar,B,5000.0,11.99,1,0.04,N,9.0
26,64404.0,Alugada,3,Educativo,B,12000.0,11.89,0,0.19,N,2.0
25,30996.0,Alugada,9,Empreendimento,A,4500.0,6.92,0,0.15,N,3.0
26,102000.0,Hipotecada,6,Pagamento de débitos,C,6000.0,13.61,0,0.06,N,2.0
31,34000.0,Alugada,0,Médico,A,7500.0,8.94,0,0.22,N,8.0
22,37200.0,Alugada,2,Educativo,A,10000.0,6.92,0,0.27,N,2.0
28,103000.0,Hipotecada,2,Educativo,A,5000.0,5.42,0,0.05,N,5.0
23,100000.0,Alugada,5,Educativo,A,5000.0,6.03,0,0.05,N,2.0
22,59000.0,Hipotecada,1,Educativo,A,13375.0,6.92,0,0.23,N,4.0
23,38400.0,Hipotecada,7,Empreendimento,B,5000.0,10.37,0,0.13,N,4.0
28,84500.0,Alugada,13,Melhora do lar,C,5000.0,13.48,0,0.1,N,10.0
24,116664.0,Alugada,8,Empreendimento,D,8000.0,16.49,0,0.07,N,3.0
28,36000.0,Alugada,0,Médico,C,8000.0,12.84,0,0.22,N,6.0
23,30996.0,Própria,2,Empreendimento,B,5000.0,11.86,0,0.16,N,4.0
24,97000.0,Hipotecada,6,Melhora do lar,C,6800.0,13.61,0,0.07,S,4.0
31,33600.0,Hipotecada,15,Pessoal,A,6500.0,7.14,0,0.19,N,8.0
24,38400.0,Alugada,8,Pessoal,E,3000.0,17.56,0,0.08,S,2.0
45,110000.0,Hipotecada,5,Pessoal,B,20000.0,11.11,0,0.18,N,16.0
38,90000.0,Hipotecada,14,Empreendimento,B,21000.0,10.59,0,0.23,N,11.0
27,103000.0,Alugada,9,Melhora do lar,A,10000.0,8.59,0,0.1,N,10.0
22,30000.0,Alugada,2,Educativo,A,11000.0,8.49,0,0.11,N,3.0
27,66028.68784029038,Hipotecada,7,Melhora do lar,A,20000.0,6.17,0,0.21,N,8.0
34,135000.0,Alugada,6,Empreendimento,E,20000.0,17.74,0,0.15,S,5.0
22,25000.0,Própria,4,Empreendimento,A,5000.0,6.03,0,0.2,N,2.0
29,42000.0,Hipotecada,2,Melhora do lar,C,1200.0,12.98,1,0.03,N,10.0
24,108000.0,Outros,5,Educativo,B,10000.0,9.7,0,0.09,N,4.0
25,63200.0,Hipotecada,3,Empreendimento,A,27250.0,8.9,0,0.43,N,4.0
24,75000.0,Alugada,7,Melhora do lar,C,24000.0,11.01363026788837,1,0.32,N,3.0
29,100000.0,Hipotecada,2,Melhora do lar,D,20000.0,14.61,0,0.2,S,10.0
34,75000.0,Hipotecada,14,Médico,B,10000.0,11.11,0,0.13,N,10.0
35,21600.0,Alugada,0,Pagamento de débitos,C,3000.0,14.35,0,0.14,N,9.0
31,37200.0,Alugada,4,Pagamento de débitos,A,9000.0,7.51,0,0.24,N,6.0
33,30000.0,Alugada,6,Pessoal,B,7200.0,12.69,1,0.24,N,10.0
29,100000.0,Alugada,1,Médico,B,15000.0,9.88,0,0.15,N,9.0
24,31200.0,Alugada,2,Empreendimento,C,8400.0,13.23,0,0.27,N,3.0
27,130000.0,Alugada,3,Médico,B,10000.0,11.49,0,0.08,N,10.0
23,115000.0,Hipotecada,3,Educativo,B,13000.0,11.83,0,0.11,N,4.0
36,24000.0,Hipotecada,18,Empreendimento,B,6200.0,10.65,0,0.26,N,16.0
21,30000.0,Alugada,0,Empreendimento,A,5000.0,8.59,0,0.17,N,2.0
21,24000.0,Alugada,5,Pagamento de débitos,C,13000.0,12.87,1,0.54,N,2.0
30,30000.0,Alugada,1,Médico,C,4000.0,13.99,0,0.13,S,6.0
24,30000.0,Alugada,1,Pessoal,B,3000.0,10.37,0,0.1,N,2.0
27,41200.0,Alugada,1,Médico,A,7100.0,7.88,0,0.17,N,10.0
22,42000.0,Hipotecada,6,Médico,A,3000.0,6.03,0,0.07,N,2.0
23,28000.0,Alugada,0,Educativo,A,6000.0,9.63,0,0.21,N,4.0
22,20000.0,Própria,6,Pessoal,B,9250.0,10.65,0,0.46,N,4.0
31,85000.0,Alugada,1,Médico,A,18500.0,7.51,1,0.18,N,7.0
26,73008.0,Hipotecada,4,Pagamento de débitos,E,15000.0,15.68,1,0.21,S,3.0
23,38000.0,Alugada,4,Educativo,D,13000.0,11.01363026788837,1,0.34,N,4.0
32,120000.0,Hipotecada,0,Melhora do lar,A,6600.0,7.49,0,0.06,N,7.0
52,52000.0,Hipotecada,2,Pessoal,A,10000.0,11.01363026788837,0,0.19,N,29.0
29,28000.0,Alugada,2,Médico,D,5000.0,16.07,1,0.18,N,8.0
30,45600.0,Hipotecada,0,Empreendimento,A,6400.0,8.94,0,0.14,N,7.0
22,58608.0,Hipotecada,6,Educativo,A,12000.0,6.03,0,0.2,N,4.0
29,45000.0,Alugada,0,Médico,B,8000.0,12.18,0,0.18,N,5.0
26,28000.0,Alugada,5,Empreendimento,A,9800.0,7.29,1,0.35,N,4.0
25,25000.0,Própria,1,Empreendimento,C,4800.0,12.53,0,0.19,N,3.0
27,63000.0,Própria,2,Médico,A,9500.0,8.07,0,0.15,N,6.0
21,33600.0,Própria,6,Pessoal,C,9600.0,13.98,0,0.29,S,4.0
24,66028.68784029038,Hipotecada,8,Melhora do lar,B,14500.0,11.26,0,0.18,N,14.0
25,48000.0,Hipotecada,6,Empreendimento,A,3200.0,6.99,0,0.07,N,2.0
25,56204.0,Alugada,3,Médico,D,12000.0,14.11,1,0.21,S,2.0
25,80000.0,Alugada,0,Empreendimento,B,16000.0,9.88,0,0.2,N,2.0
26,62100.0,Hipotecada,2,Educativo,B,9600.0,11.71,0,0.15,N,4.0
31,55000.0,Alugada,3,Melhora do lar,C,12000.0,13.23,0,0.22,N,10.0
32,39000.0,Alugada,4,Médico,B,4500.0,9.91,0,0.12,N,7.0
22,66996.0,Hipotecada,6,Educativo,B,6000.0,10.37,0,0.09,N,3.0
23,67700.0,Hipotecada,7,Educativo,D,15000.0,14.11,1,0.22,S,3.0
37,86000.0,Alugada,0,Pessoal,A,6000.0,7.14,0,0.07,N,17.0
21,40000.0,Alugada,5,Empreendimento,D,1200.0,15.58,0,0.03,N,4.0
31,80000.0,Alugada,0,Melhora do lar,A,10000.0,8.59,0,0.13,N,6.0
26,66948.0,Própria,11,Pessoal,B,20000.0,10.95,0,0.3,N,4.0
33,20640.0,Própria,0,Melhora do lar,D,6250.0,14.84,0,0.3,N,7.0
23,39000.0,Alugada,1,Educativo,B,15000.0,12.21,1,0.38,N,4.0
25,58750.0,Hipotecada,6,Melhora do lar,D,6000.0,15.33,0,0.1,S,3.0
28,52000.0,Alugada,3,Melhora do lar,B,7000.0,11.99,0,0.13,N,8.0
27,54000.0,Alugada,4,Médico,C,8000.0,13.8,0,0.15,S,5.0
23,56000.0,Alugada,1,Educativo,B,8000.0,10.0,0,0.14,N,3.0
22,12240.0,Alugada,1,Pessoal,D,1000.0,14.96,1,0.08,S,3.0
30,90000.0,Alugada,1,Médico,B,7000.0,9.25,0,0.08,N,8.0
27,55000.0,Hipotecada,8,Empreendimento,C,7500.0,12.22,0,0.14,S,6.0
23,87000.0,Hipotecada,5,Educativo,A,10000.0,7.29,0,0.11,N,4.0
25,38400.0,Própria,9,Educativo,A,1000.0,6.62,0,0.03,N,2.0
23,52700.0,Hipotecada,7,Médico,D,8000.0,16.29,1,0.13,S,2.0
37,60000.0,Hipotecada,4,Educativo,C,12000.0,12.73,0,0.2,S,17.0
